file,size_mb,reason
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5119/eeg/sub-5119_task-rest_run-006_eeg.edf,2072.956901550293,File size (2072.96 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5119/eeg/sub-5119_task-rest_run-007_eeg.edf,2072.956901550293,File size (2072.96 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5120/eeg/sub-5120_task-rest_run-001_eeg.edf,2072.9144248962402,File size (2072.91 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5122/eeg/sub-5122_task-rest_run-002_eeg.edf,2072.956901550293,File size (2072.96 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5122/eeg/sub-5122_task-rest_run-003_eeg.edf,1238.545509338379,File size (1238.55 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5123/eeg/sub-5123_task-rest_run-001_eeg.edf,1994.120231628418,File size (1994.12 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5125/eeg/sub-5125_task-rest_run-002_eeg.edf,2072.956901550293,File size (2072.96 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5126/eeg/sub-5126_task-rest_run-003_eeg.edf,864.6660003662109,File size (864.67 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5127/eeg/sub-5127_task-rest_run-001_eeg.edf,1933.506046295166,File size (1933.51 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5128/eeg/sub-5128_task-rest_run-001_eeg.edf,2072.9144248962402,File size (2072.91 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5129/eeg/sub-5129_task-rest_run-001_eeg.edf,2072.9144248962402,File size (2072.91 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5130/eeg/sub-5130_task-rest_run-001_eeg.edf,2072.9144248962402,File size (2072.91 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5131/eeg/sub-5131_task-rest_run-001_eeg.edf,2072.9144248962402,File size (2072.91 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5132/eeg/sub-5132_task-rest_run-001_eeg.edf,1033.51070022583,File size (1033.51 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5133/eeg/sub-5133_task-rest_run-001_eeg.edf,2072.956901550293,File size (2072.96 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5133/eeg/sub-5133_task-rest_run-002_eeg.edf,1394.3498764038086,File size (1394.35 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5135/eeg/sub-5135_task-rest_run-001_eeg.edf,10.9375,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5136/eeg/sub-5136_task-rest_run-001_eeg.edf,19.25,Anonymization failed (fallback to copy)
